name,JHparams,lenA,lenB,msa,msaA,msaB,cdhit,dockQ,fnat,iRMS,LRMS,fnonnat,mm,tmA,tmB,long,med,longPPV,medPPV,longA,medA,longPPVA,medPPVA,longB,medB,longPPVB,medPPVB,short,shortPPV,shortA,shortPPVA,shortB,shortPPVB,shortpdb,medpdb,longpdb,avprob,longMODEL,medMODEL,longPPVMODEL,medPPVMODEL,longAMODEL,medAMODEL,longPPVAMODEL,medPPVAMODEL,longBMODEL,medBMODEL,longPPVBMODEL,medPPVBMODEL,shortMODEL,shortPPVMODEL,shortAMODEL,shortPPVAMODEL,shortBMODEL,shortPPVBMODEL,shortpdbMODEL,medpdbMODEL,longpdbMODEL,avprobMODEL,evalue,seqid,hhprob,hhevalue,hhscore,PconsDock,MMdock,shortMCC,medMCC,longMCC,shortF1,medF1,longF1,shortMCCMODEL,medMCCMODEL,longMCCMODEL,shortF1MODEL,medF1MODEL,longF1MODEL,rank,pcd,mmd
3fpu_u1_A-3fpu_u2_A,AF2-smallbsd,89,70,1,208,4875,1,0.026,0.000,13.811,32.252,1.000,0.50619,0.87266,0.89986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,36.842,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.8022,0.743936,0
3fpu_u1_A-3fpu_u2_A,AF2-smallbsd,89,70,1,208,4875,1,0.025,0.000,13.961,32.380,1.000,0.50518,0.87028,0.90063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,36.842,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.7882,0.736934,0
3fpu_u1_A-3fpu_u2_A,AF2-smallbsd,89,70,1,208,4875,1,0.026,0.000,13.472,31.908,1.000,0.50611,0.87137,0.89862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,36.842,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.8214,0.727372,0
3g3a_u1_A-3g3a_u2_A,AF2-smallbsd,166,130,193,567772,1709,144,0.035,0.000,11.745,26.984,1.000,0.59669,0.98174,0.98771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,60.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.3876,0.536304,0
3g3a_u1_A-3g3a_u2_A,AF2-smallbsd,166,130,193,567772,1709,144,0.088,0.049,6.729,18.866,0.903,0.63791,0.98096,0.98626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,60.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.2662,0.492882,0
3g3a_u1_A-3g3a_u2_A,AF2-smallbsd,166,130,193,567772,1709,144,0.047,0.000,9.959,23.176,1.000,0.61214,0.98188,0.98841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,60.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.665,0.655906,0
3g3a_u1_A-3g3a_u2_A,AF2-smallbsd,166,130,193,567772,1709,144,0.047,0.000,9.968,23.132,1.000,0.61215,0.98201,0.98795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,60.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.6712,0.655454,0
3g3a_u1_A-3g3a_u2_A,AF2-smallbsd,166,130,193,567772,1709,144,0.047,0.000,9.967,23.219,1.000,0.61185,0.98125,0.98780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,60.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.6722,0.656938,0
3hzi_u1_A-3hzi_u2_A,AF2-smallbsd,410,70,1958,5009,104599,1920,0.798,0.773,1.131,1.052,0.346,0.96742,0.96053,0.94733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9628,0.7948,2
3hzi_u1_A-3hzi_u2_A,AF2-smallbsd,410,70,1958,5009,104599,1920,0.801,0.773,1.103,1.214,0.370,0.96864,0.96276,0.94479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9688,0.79737,2
3hzi_u1_A-3hzi_u2_A,AF2-smallbsd,410,70,1958,5009,104599,1920,0.794,0.773,1.120,1.544,0.393,0.96817,0.96354,0.94475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9504,0.796254,2
3hzi_u1_A-3hzi_u2_A,AF2-smallbsd,410,70,1958,5009,104599,1920,0.800,0.773,1.087,1.440,0.370,0.96911,0.96428,0.94146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9574,0.796426,2
3hzi_u1_A-3hzi_u2_A,AF2-smallbsd,410,70,1958,5009,104599,1920,0.798,0.773,1.131,1.103,0.320,0.96747,0.96085,0.94878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.956,0.797226,2
3k1i_u1_A-3k1i_u2_A,AF2-smallbsd,116,102,2582,139,3076,2498,0.375,0.179,3.288,4.592,0.811,0.94482,0.91239,0.98345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38.889,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9936,0.79889,2
3k1i_u1_A-3k1i_u2_A,AF2-smallbsd,116,102,2582,139,3076,2498,0.369,0.161,3.290,4.575,0.827,0.94081,0.91245,0.98417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38.889,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9912,0.798904,2
3k1i_u1_A-3k1i_u2_A,AF2-smallbsd,116,102,2582,139,3076,2498,0.370,0.161,3.284,4.567,0.827,0.94481,0.91192,0.98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38.889,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.991,0.79889,2
3k1i_u1_A-3k1i_u2_A,AF2-smallbsd,116,102,2582,139,3076,2498,0.373,0.179,3.285,4.665,0.808,0.94825,0.91197,0.98280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38.889,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9848,0.797696,2
3k1i_u1_A-3k1i_u2_A,AF2-smallbsd,116,102,2582,139,3076,2498,0.370,0.161,3.292,4.565,0.824,0.93333,0.91306,0.98494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38.889,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.971,0.796592,2
3k9m_u1_A-3k9m_u2_A,AF2-smallbsd,257,99,535,21965,2777,410,0.359,0.331,3.104,7.573,0.415,0.91984,0.98426,0.84908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,24.138,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9922,0.799846,1
3k9m_u1_A-3k9m_u2_A,AF2-smallbsd,257,99,535,21965,2777,410,0.359,0.325,3.099,7.495,0.413,0.91948,0.98362,0.85077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,24.138,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9888,0.799814,1
3k9m_u1_A-3k9m_u2_A,AF2-smallbsd,257,99,535,21965,2777,410,0.371,0.343,3.040,7.313,0.400,0.92362,0.98444,0.85105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,24.138,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.99,0.799724,1
3k9m_u1_A-3k9m_u2_A,AF2-smallbsd,257,99,535,21965,2777,410,0.362,0.337,3.114,7.531,0.411,0.92018,0.98355,0.84881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,24.138,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.993,0.799832,1
3k9m_u1_A-3k9m_u2_A,AF2-smallbsd,257,99,535,21965,2777,410,0.359,0.331,3.118,7.580,0.421,0.91979,0.98349,0.85038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,24.138,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9936,0.799808,1
3kld_u1_A-3kld_u2_A,AF2-smallbsd,384,265,17,193301,8858,17,0.015,0.000,20.036,42.157,0.000,0.58161,0.94759,0.98062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,80.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.1396,0.472568,0
3kld_u1_A-3kld_u2_A,AF2-smallbsd,384,265,17,193301,8858,17,0.006,0.000,19.558,75.769,1.000,0.57480,0.95664,0.98105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,80.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.2114,0.48442,0
3kld_u1_A-3kld_u2_A,AF2-smallbsd,384,265,17,193301,8858,17,0.006,0.000,22.297,76.761,1.000,0.57952,0.96834,0.98084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,80.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.2166,0.494636,0
3kld_u1_A-3kld_u2_A,AF2-smallbsd,384,265,17,193301,8858,17,0.004,0.000,29.348,81.602,1.000,0.15935,0.96913,0.98086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,80.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.2106,0.491234,0
3kld_u1_A-3kld_u2_A,AF2-smallbsd,384,265,17,193301,8858,17,0.003,0.000,32.399,93.586,1.000,0.57442,0.95568,0.98091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,80.000,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.2062,0.473142,0
3l1z_u1_A-3l1z_u2_A,AF2-smallbsd,153,86,1390,37715,48813,810,0.577,0.489,2.172,2.548,0.258,0.93986,0.95327,0.86583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,66.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.4022,0.5844,1
3l1z_u1_A-3l1z_u2_A,AF2-smallbsd,153,86,1390,37715,48813,810,0.013,0.000,15.476,49.829,1.000,0.62015,0.95522,0.86639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,66.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.4546,0.616922,1
3l1z_u1_A-3l1z_u2_A,AF2-smallbsd,153,86,1390,37715,48813,810,0.575,0.511,2.257,2.721,0.250,0.93597,0.95267,0.86281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,66.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.4042,0.584382,1
3l1z_u1_A-3l1z_u2_A,AF2-smallbsd,153,86,1390,37715,48813,810,0.011,0.000,15.939,52.892,1.000,0.62004,0.95500,0.86929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,66.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.511,0.633594,1
3l1z_u1_A-3l1z_u2_A,AF2-smallbsd,153,86,1390,37715,48813,810,0.011,0.000,15.929,52.611,1.000,0.61995,0.95474,0.86712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,66.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.5218,0.637742,1
3l4q_u1_A-3l4q_u2_A,AF2-smallbsd,164,122,1,962,28,1,0.029,0.027,16.905,36.811,0.949,0.13539,0.94303,0.75115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66.667,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.5524,0.620388,0
3l4q_u1_A-3l4q_u2_A,AF2-smallbsd,164,122,1,962,28,1,0.020,0.014,20.853,41.826,0.974,0.56127,0.94052,0.70028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66.667,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.5812,0.636692,0
3l4q_u1_A-3l4q_u2_A,AF2-smallbsd,164,122,1,962,28,1,0.020,0.014,20.826,41.740,0.974,0.56184,0.94209,0.69425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66.667,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.5766,0.638648,0
3l4q_u1_A-3l4q_u2_A,AF2-smallbsd,164,122,1,962,28,1,0.029,0.027,16.920,36.826,0.941,0.56024,0.94472,0.75696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66.667,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.5268,0.618286,0
3l4q_u1_A-3l4q_u2_A,AF2-smallbsd,164,122,1,962,28,1,0.015,0.000,20.410,41.291,1.000,0.55927,0.93874,0.69734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66.667,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.4578,0.603786,0
3lb8_u1_A-3lb8_u2_A,AF2-smallbsd,422,107,6549,218080,17710,4928,0.396,0.235,2.619,5.489,0.769,0.95664,0.98770,0.98380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100.000,1.7,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9784,0.799148,2
3lb8_u1_A-3lb8_u2_A,AF2-smallbsd,422,107,6549,218080,17710,4928,0.405,0.275,2.666,5.546,0.714,0.95405,0.98838,0.98321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100.000,1.7,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9592,0.799064,2
3lb8_u1_A-3lb8_u2_A,AF2-smallbsd,422,107,6549,218080,17710,4928,0.401,0.255,2.634,5.538,0.750,0.95459,0.98922,0.98331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100.000,1.7,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9792,0.799146,2
3lb8_u1_A-3lb8_u2_A,AF2-smallbsd,422,107,6549,218080,17710,4928,0.408,0.255,2.592,5.339,0.750,0.96168,0.98876,0.98438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100.000,1.7,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9788,0.799332,2
3lb8_u1_A-3lb8_u2_A,AF2-smallbsd,422,107,6549,218080,17710,4928,0.429,0.275,2.482,4.987,0.770,0.96630,0.98633,0.98218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100.000,1.7,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9756,0.798186,2
3lwn_u1_A-3lwn_u2_A,AF2-smallbsd,184,181,6,10,194667,5,0.237,0.211,2.687,14.319,0.490,0.84114,0.80374,0.95682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.96,0.795704,2
3lwn_u1_A-3lwn_u2_A,AF2-smallbsd,184,181,6,10,194667,5,0.226,0.203,2.796,14.703,0.490,0.83358,0.80343,0.95693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9532,0.79624,2
3lwn_u1_A-3lwn_u2_A,AF2-smallbsd,184,181,6,10,194667,5,0.219,0.211,2.930,15.183,0.469,0.82328,0.80369,0.95634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.923,0.792956,2
3lwn_u1_A-3lwn_u2_A,AF2-smallbsd,184,181,6,10,194667,5,0.238,0.220,2.715,14.269,0.481,0.84088,0.80148,0.95545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9602,0.795674,2
3lwn_u1_A-3lwn_u2_A,AF2-smallbsd,184,181,6,10,194667,5,0.228,0.228,2.920,14.790,0.472,0.83001,0.76638,0.95609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9176,0.789698,2
3m18_u1_A-3m18_u2_A,AF2-smallbsd,238,130,168,428223,1709,99,0.073,0.000,10.165,17.201,1.000,0.72095,0.97491,0.98992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,38.462,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.5272,0.64661,0
3m18_u1_A-3m18_u2_A,AF2-smallbsd,238,130,168,428223,1709,99,0.069,0.000,10.446,17.714,1.000,0.72093,0.98163,0.98928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,38.462,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.5024,0.64133,0
3m18_u1_A-3m18_u2_A,AF2-smallbsd,238,130,168,428223,1709,99,0.073,0.000,9.948,17.173,1.000,0.72081,0.98196,0.98957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,38.462,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.479,0.638582,0
3m18_u1_A-3m18_u2_A,AF2-smallbsd,238,130,168,428223,1709,99,0.010,0.000,20.977,53.709,1.000,0.63929,0.98278,0.98897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,38.462,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.2918,0.567712,0
3m18_u1_A-3m18_u2_A,AF2-smallbsd,238,130,168,428223,1709,99,0.010,0.000,20.791,53.842,1.000,0.63934,0.98286,0.98943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,38.462,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.299,0.567726,0
3mj7_u1_A-3mj7_u2_A,AF2-smallbsd,228,187,13,234409,249876,13,0.537,0.800,1.732,10.789,0.362,0.88476,0.96943,0.80427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09e-06,22.430,99.7,99.7,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.79,0.713872,0
3mj7_u1_A-3mj7_u2_A,AF2-smallbsd,228,187,13,234409,249876,13,0.545,0.800,1.720,10.372,0.380,0.88580,0.96902,0.80831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09e-06,22.430,99.7,99.7,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.7956,0.71377,0
3mj7_u1_A-3mj7_u2_A,AF2-smallbsd,228,187,13,234409,249876,13,0.016,0.000,15.057,42.441,1.000,0.57356,0.95129,0.74760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09e-06,22.430,99.7,99.7,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.2144,0.467656,0
3mj7_u1_A-3mj7_u2_A,AF2-smallbsd,228,187,13,234409,249876,13,0.531,0.764,1.694,10.612,0.391,0.88561,0.96984,0.80677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09e-06,22.430,99.7,99.7,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.7922,0.715054,0
3mj7_u1_A-3mj7_u2_A,AF2-smallbsd,228,187,13,234409,249876,13,0.515,0.745,1.763,10.883,0.379,0.88084,0.96892,0.80733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09e-06,22.430,99.7,99.7,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.776,0.714484,0
3mzw_u1_A-3mzw_u2_A,AF2-smallbsd,507,59,2,11727,598,2,0.213,0.146,4.041,11.075,0.417,0.91233,0.97880,0.84192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.6154,0.766852,0
3mzw_u1_A-3mzw_u2_A,AF2-smallbsd,507,59,2,11727,598,2,0.383,0.250,2.635,6.185,0.538,0.94223,0.98001,0.84275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9292,0.790364,0
