name,JHparams,lenA,lenB,msa,msaA,msaB,cdhit,dockQ,fnat,iRMS,LRMS,fnonnat,mm,tmA,tmB,long,med,longPPV,medPPV,longA,medA,longPPVA,medPPVA,longB,medB,longPPVB,medPPVB,short,shortPPV,shortA,shortPPVA,shortB,shortPPVB,shortpdb,medpdb,longpdb,avprob,longMODEL,medMODEL,longPPVMODEL,medPPVMODEL,longAMODEL,medAMODEL,longPPVAMODEL,medPPVAMODEL,longBMODEL,medBMODEL,longPPVBMODEL,medPPVBMODEL,shortMODEL,shortPPVMODEL,shortAMODEL,shortPPVAMODEL,shortBMODEL,shortPPVBMODEL,shortpdbMODEL,medpdbMODEL,longpdbMODEL,avprobMODEL,evalue,seqid,hhprob,hhevalue,hhscore,PconsDock,MMdock,shortMCC,medMCC,longMCC,shortF1,medF1,longF1,shortMCCMODEL,medMCCMODEL,longMCCMODEL,shortF1MODEL,medF1MODEL,longF1MODEL,rank,pcd,mmd
4HEA_F-4HEA_X,AF2-marks,197,128,0,0,0,0,0.007,0.000,18.213,70.195,1.000,0.21941,0.84666,0.96967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.215,0.473862,x
4HEA_H-4HEA_4,AF2-marks,354,385,0,0,0,0,0.702,0.714,1.660,2.098,0.936,0.98047,0.97219,0.97999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9816,0.799404,x
4HEA_H-4HEA_4,AF2-marks,354,385,0,0,0,0,0.749,0.857,1.659,2.173,0.924,0.98067,0.97159,0.98071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9902,0.799538,x
4HEA_H-4HEA_4,AF2-marks,354,385,0,0,0,0,0.751,0.857,1.651,2.081,0.924,0.98115,0.97186,0.98148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9888,0.79946,x
4HEA_H-4HEA_4,AF2-marks,354,385,0,0,0,0,0.749,0.857,1.647,2.221,0.922,0.97892,0.97181,0.97961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.982,0.798934,x
4HEA_H-4HEA_4,AF2-marks,354,385,0,0,0,0,0.698,0.714,1.666,2.322,0.935,0.98005,0.97182,0.98021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.982,0.79932,x
4HEA_Q-4HEA_O,AF2-marks,354,181,0,0,0,0,0.652,1.000,1.037,13.691,0.857,0.88543,0.97349,0.75676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9142,0.772336,x
4HEA_Q-4HEA_O,AF2-marks,354,181,0,0,0,0,0.654,1.000,1.019,13.673,0.854,0.88173,0.97308,0.75402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9118,0.77235,x
4HEA_Q-4HEA_O,AF2-marks,354,181,0,0,0,0,0.599,0.857,1.009,14.647,0.872,0.87205,0.97300,0.73978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.8886,0.761984,x
4HEA_Q-4HEA_O,AF2-marks,354,181,0,0,0,0,0.584,0.857,1.042,15.931,0.875,0.86152,0.97328,0.73831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.885,0.767746,x
4HEA_Q-4HEA_O,AF2-marks,354,181,0,0,0,0,0.605,0.857,1.036,13.558,0.872,0.85744,0.97306,0.76266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.801,0.745916,x
4HFK_A-4HFK_B,AF2-marks,161,99,0,0,0,0,0.933,1.000,0.700,1.267,0.957,0.98332,0.98456,0.96792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.993,0.799768,x
4HFK_A-4HFK_B,AF2-marks,161,99,0,0,0,0,0.926,1.000,0.747,1.288,0.957,0.98281,0.98375,0.96912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9936,0.799858,x
4HFK_A-4HFK_B,AF2-marks,161,99,0,0,0,0,0.920,1.000,0.793,1.292,0.959,0.98266,0.98338,0.96784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9968,0.799704,x
4HFK_A-4HFK_B,AF2-marks,161,99,0,0,0,0,0.927,1.000,0.746,1.276,0.959,0.98286,0.98394,0.96827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.998,0.799876,x
4HFK_A-4HFK_B,AF2-marks,161,99,0,0,0,0,0.933,1.000,0.703,1.279,0.957,0.98339,0.98452,0.96909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9936,0.799818,x
4HH3_A-4HH3_C,AF2-marks,252,218,0,0,0,0,0.378,0.000,2.044,4.460,1.000,0.83674,0.71805,0.96482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9574,0.795204,x
4HH3_A-4HH3_C,AF2-marks,252,218,0,0,0,0,0.393,0.000,1.961,4.106,1.000,0.84262,0.72797,0.97288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9758,0.797926,x
4HH3_A-4HH3_C,AF2-marks,252,218,0,0,0,0,0.379,0.000,2.107,4.246,1.000,0.83972,0.73018,0.97210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.974,0.797412,x
4HH3_A-4HH3_C,AF2-marks,252,218,0,0,0,0,0.389,0.000,2.043,4.016,1.000,0.84644,0.73183,0.96644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.971,0.79728,x
4HH3_A-4HH3_C,AF2-marks,252,218,0,0,0,0,0.384,0.000,2.050,4.191,1.000,0.83904,0.73306,0.97168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9722,0.796646,x
4HI0_A-4HI0_B,AF2-marks,228,256,0,0,0,0,0.925,0.923,0.504,1.856,0.885,0.98810,0.98733,0.98998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9944,0.799684,x
4HI0_A-4HI0_B,AF2-marks,228,256,0,0,0,0,0.932,0.923,0.476,1.626,0.885,0.98993,0.98950,0.99038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9912,0.799718,x
4HI0_A-4HI0_B,AF2-marks,228,256,0,0,0,0,0.934,0.923,0.468,1.583,0.883,0.99032,0.99101,0.99006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9816,0.79949,x
4HI0_A-4HI0_B,AF2-marks,228,256,0,0,0,0,0.926,0.923,0.500,1.847,0.887,0.98822,0.98804,0.98996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.998,0.799746,x
4HI0_A-4HI0_B,AF2-marks,228,256,0,0,0,0,0.928,0.923,0.492,1.754,0.885,0.98894,0.98851,0.99004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.995,0.799806,x
4HI0_A-4HI0_E,AF2-marks,228,197,0,0,0,0,0.022,0.000,12.333,37.000,1.000,0.54780,0.98587,0.97275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9786,0.79974,x
4HI0_A-4HI0_E,AF2-marks,228,197,0,0,0,0,0.022,0.000,12.340,36.921,1.000,0.54790,0.98607,0.97298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9842,0.79986,x
4HI0_A-4HI0_E,AF2-marks,228,197,0,0,0,0,0.022,0.000,12.332,36.924,1.000,0.54788,0.98624,0.97282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.984,0.799852,x
4HI0_A-4HI0_E,AF2-marks,228,197,0,0,0,0,0.022,0.000,12.360,36.914,1.000,0.54784,0.98591,0.97246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9882,0.799856,x
4HI0_A-4HI0_E,AF2-marks,228,197,0,0,0,0,0.022,0.000,12.369,37.005,1.000,0.54766,0.98564,0.97298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9862,0.79982,x
4HI8_B-4HI8_A,AF2-marks,73,171,0,0,0,0,0.546,0.000,0.685,4.103,1.000,0.93127,0.81561,0.97650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9862,0.796782,x
4HI8_B-4HI8_A,AF2-marks,73,171,0,0,0,0,0.557,0.000,0.666,3.785,1.000,0.93743,0.82883,0.97612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9846,0.798532,x
4HI8_B-4HI8_A,AF2-marks,73,171,0,0,0,0,0.565,0.000,0.647,3.529,1.000,0.94154,0.84190,0.97622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9876,0.798384,x
4HI8_B-4HI8_A,AF2-marks,73,171,0,0,0,0,0.555,0.000,0.713,3.568,1.000,0.93900,0.84479,0.97455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.974,0.797444,x
4HI8_B-4HI8_A,AF2-marks,73,171,0,0,0,0,0.564,0.000,0.659,3.532,1.000,0.93984,0.81226,0.97557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9766,0.797114,x
4HKC_A-4HKC_B,AF2-marks,230,8,0,0,0,0,0.337,0.000,2.216,5.627,1.000,0.96688,0.98391,0.43635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9728,0.799722,x
4HKC_A-4HKC_B,AF2-marks,230,8,0,0,0,0,0.338,0.000,2.207,5.587,1.000,0.96563,0.98256,0.45439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9678,0.799786,x
4HKC_A-4HKC_B,AF2-marks,230,8,0,0,0,0,0.344,0.000,2.158,5.470,1.000,0.96743,0.98424,0.45471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9838,0.799662,x
4HKC_A-4HKC_B,AF2-marks,230,8,0,0,0,0,0.352,0.000,2.106,5.307,1.000,0.96650,0.98297,0.44325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9894,0.799682,x
4HKC_A-4HKC_B,AF2-marks,230,8,0,0,0,0,0.330,0.000,2.263,5.749,1.000,0.96627,0.98338,0.46381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9846,0.79976,x
4HKJ_P-4HKJ_N,AF2-marks,184,101,0,0,0,0,0.013,0.000,17.499,47.047,1.000,0.55585,0.83018,0.97355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.2388,0.544946,x
4HKJ_P-4HKJ_N,AF2-marks,184,101,0,0,0,0,0.017,0.000,14.468,40.733,1.000,0.56686,0.84801,0.97287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.541,0.656144,x
4HKJ_P-4HKJ_N,AF2-marks,184,101,0,0,0,0,0.019,0.000,14.254,39.110,1.000,0.55304,0.82208,0.97466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.5456,0.649544,x
4HKJ_P-4HKJ_N,AF2-marks,184,101,0,0,0,0,0.017,0.000,16.738,40.655,1.000,0.56727,0.85025,0.97523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.2972,0.557364,x
4HKJ_P-4HKJ_N,AF2-marks,184,101,0,0,0,0,0.019,0.000,14.284,39.000,1.000,0.56349,0.84282,0.97604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.5766,0.661834,x
4HPM_C-4HPM_D,AF2-marks,108,83,0,0,0,0,0.354,0.867,15.434,17.766,0.787,0.88166,0.90845,0.82306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.92,0.778358,x
4HPM_C-4HPM_D,AF2-marks,108,83,0,0,0,0,0.350,0.867,15.916,18.526,0.772,0.86264,0.88423,0.82366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.845,0.766002,x
4HPM_C-4HPM_D,AF2-marks,108,83,0,0,0,0,0.355,0.867,15.340,17.673,0.783,0.88139,0.90830,0.82361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9188,0.77685,x
4HPM_C-4HPM_D,AF2-marks,108,83,0,0,0,0,0.354,0.867,15.437,17.763,0.787,0.88294,0.90928,0.82390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.924,0.778028,x
4HPM_C-4HPM_D,AF2-marks,108,83,0,0,0,0,0.350,0.867,15.855,18.463,0.764,0.86144,0.88346,0.82297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.8546,0.768486,x
4HSA_E-4HSA_F,AF2-marks,110,272,0,0,0,0,0.045,0.000,15.888,22.316,1.000,0.71418,0.81768,0.97164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9692,0.793052,x
4HSA_E-4HSA_F,AF2-marks,110,272,0,0,0,0,0.044,0.000,15.915,22.553,1.000,0.71475,0.83078,0.97327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9696,0.79447,x
4HSA_E-4HSA_F,AF2-marks,110,272,0,0,0,0,0.045,0.000,15.891,22.436,1.000,0.71317,0.83780,0.97006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9802,0.796412,x
4HSA_E-4HSA_F,AF2-marks,110,272,0,0,0,0,0.045,0.000,16.002,22.493,1.000,0.71385,0.83410,0.97129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9734,0.795672,x
4HSA_E-4HSA_F,AF2-marks,110,272,0,0,0,0,0.045,0.000,15.899,22.340,1.000,0.71470,0.84047,0.97255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.973,0.795902,x
4HUQ_A-4HUQ_T,AF2-marks,285,246,0,0,0,0,0.756,1.000,0.969,7.500,0.969,0.91021,0.96848,0.89389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.994,0.798626,x
4HUQ_A-4HUQ_T,AF2-marks,285,246,0,0,0,0,0.754,1.000,0.969,7.575,0.969,0.90772,0.96883,0.88290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9942,0.799104,x
4HUQ_A-4HUQ_T,AF2-marks,285,246,0,0,0,0,0.750,1.000,0.983,7.674,0.968,0.90902,0.96949,0.88840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9938,0.799046,x
4HUQ_A-4HUQ_T,AF2-marks,285,246,0,0,0,0,0.759,1.000,0.972,7.365,0.968,0.91130,0.96982,0.88673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.99,0.799238,x
4HUQ_A-4HUQ_T,AF2-marks,285,246,0,0,0,0,0.761,1.000,0.971,7.257,0.968,0.91159,0.96829,0.88549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.993,0.798646,x
4HUQ_T-4HUQ_S,AF2-marks,246,165,0,0,0,0,0.700,0.875,2.299,2.393,0.952,0.93233,0.89275,0.96181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9582,0.79677,x
4HUQ_T-4HUQ_S,AF2-marks,246,165,0,0,0,0,0.704,0.875,2.239,2.399,0.953,0.93599,0.90286,0.96658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9554,0.796744,x
4HUQ_T-4HUQ_S,AF2-marks,246,165,0,0,0,0,0.706,0.875,2.174,2.489,0.953,0.93273,0.89845,0.95821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9448,0.795536,x
